run,average_dist,std_average_dist,Treefile,CS,FDR,MAD,Kuiper/KS,Qn/MAD,q-values,Within_cluster_limit,Solution_Index,Clean_up,Prior_taxa_clustered(%),#_of_clustered_sequences,Total_no_of_sequences,%_clustered,#_of_clusters,Mean_cluster_size,S.D.,Median_cluster_size,MAD.1,Min_cluster_size,Max_cluster_size,Grand_mean_of_mean_pwd,S.D..1,Grand_mean_of_median_pwd,S.D..2,Min_mean_pwd,Max_mean_pwd,Mean_of_inter-cluster_dist,S.D..3,Median_of_inter-cluster_dist,MAD.2,Min_inter-cluster_dist,Max_inter-cluster_dist,solver(version)
cs8_fdr0.2_gam1.0,5174.314309730385,16920.50067306184,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1007,1224,0.822712418301,61,16.508196721311474,11.952158732239786,13.0,5.9304,8,70,0.006425072366415404,0.0015392781991434006,0.006148673480848309,0.0019268304882030004,0.0025566442675505844,0.008536365931535967,0.03445802079360825,0.01512708221467385,0.037713355330917034,0.015275025398051941,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs9_fdr0.2_gam1.0,5772.053060666303,16570.47090350194,zero-branch-length-collapsed_WHO_2009_full_rooted,9,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1007,1224,0.822712418301,61,16.508196721311474,10.014361272392216,14.0,5.9304,9,70,0.006615638898471984,0.0015878600824760047,0.006349969047928116,0.001985672059876734,0.0025566442675505844,0.010449006706748122,0.03378938350936349,0.01526043752892806,0.037065443352337114,0.01558499726027791,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs9_fdr0.1_gam1.0,4886.8305098539095,14284.009265421937,zero-branch-length-collapsed_WHO_2009_full_rooted,9,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1006,1224,0.8218954248370001,61,16.491803278688526,9.552701102863828,14.0,5.9304,9,69,0.006594252762627818,0.0016344530493074135,0.006241898431542298,0.002057635902236338,0.0025566442675505844,0.010503333961801564,0.03371490969966712,0.015121273258474932,0.036961264393842765,0.015295861863747838,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs9_fdr0.15_gam1.0,4732.673857348956,13606.931042429791,zero-branch-length-collapsed_WHO_2009_full_rooted,9,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1005,1224,0.821078431373,62,16.20967741935484,9.309147795642794,14.5,5.1891,9,69,0.006549220433095707,0.0016582325656471545,0.006228751211538375,0.0020460857743272057,0.0025566442675505844,0.010627324336765012,0.03360927127982413,0.015263154363287871,0.037065443352337114,0.015371329953758178,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs8_fdr0.05_gam1.0,5547.9024764024625,19196.511608846697,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1003,1224,0.819444444444,59,17.0,14.315412480356919,12.0,4.4478,8,88,0.006574846967568551,0.001348924391502944,0.006290885692776082,0.0017513469772368056,0.0025566442675505844,0.008536365931535967,0.034366765636623935,0.014925437803357913,0.037318990889787435,0.01496848774819374,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs9_fdr0.05_gam1.0,5094.230697124709,14434.262012442063,zero-branch-length-collapsed_WHO_2009_full_rooted,9,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1000,1224,0.816993464052,59,16.949152542372882,10.611353270669596,13.0,4.4478,9,69,0.006702480315756499,0.0015588114978891795,0.006287921370602082,0.0019867220785315244,0.0025566442675505844,0.010627324336765012,0.03377128294859491,0.015186653758548573,0.03685793793796283,0.015617833258073584,3.0000015000900002e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs10_fdr0.15_gam1.0,5661.816914088929,14812.02399769104,zero-branch-length-collapsed_WHO_2009_full_rooted,10,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,985,1224,0.8047385620919999,56,17.589285714285715,10.671588082745332,14.5,5.1891,10,70,0.006797440469557345,0.001501805105724403,0.0065596841061643036,0.0018622294857568366,0.0031174345576095216,0.010575370207065952,0.033349959550482894,0.015149131061064872,0.036359052016169166,0.01570255498668065,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs10_fdr0.2_gam1.0,5283.783762046495,14258.81088231747,zero-branch-length-collapsed_WHO_2009_full_rooted,10,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,985,1224,0.8047385620919999,57,17.280701754385966,10.077829956970104,15.0,5.9304,10,70,0.006832854373374813,0.001507302544635388,0.00655956223250786,0.0018962994017175149,0.002885680716579689,0.010575370207065952,0.033480848040714405,0.015263860744688447,0.03643443076314437,0.01565964144689151,4.00000200013e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs10_fdr0.1_gam1.0,5525.57510834603,14976.926486072834,zero-branch-length-collapsed_WHO_2009_full_rooted,10,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,984,1224,0.803921568627,59,16.677966101694913,9.244645566705275,15.0,5.9304,10,69,0.006708201481959174,0.0015541439994284007,0.006469371450554648,0.0019181413922656414,0.0031174345576095216,0.010575370207065952,0.03334222817424922,0.015395015596588662,0.03649731871457888,0.015564946367805085,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs10_fdr0.05_gam1.0,5806.250998267314,15322.304248637472,zero-branch-length-collapsed_WHO_2009_full_rooted,10,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,976,1224,0.797385620915,56,17.428571428571427,10.7040470559795,15.0,5.9304,10,69,0.00676325720842499,0.001518452142315331,0.006548983778784644,0.0019379705046163925,0.003141559350795129,0.010575370207065952,0.03357485067170474,0.015268155002623178,0.036431933306639665,0.015976686941275287,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
